ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.14,3.64,4.07,3.86,4.21,2.43,GEO
SVM,5.86,2.86,4.07,4.07,4.07,3.86,3.21,GEO
ABC,2.36,3.93,5.0,4.07,4.0,4.36,4.29,GEO
SGD,6.29,3.21,2.93,3.79,3.71,3.79,4.29,GEO
KNN,4.79,3.5,4.07,2.93,4.29,3.5,4.93,GEO
DTREE,4.29,3.86,3.71,2.86,4.43,3.57,5.29,GEO
MLP,6.57,2.36,3.14,3.07,4.29,3.29,5.29,GEO
RF,5.36,3.29,2.79,4.0,3.0,4.0,5.57,GEO
avarage,5.27,3.27,3.67,3.61,3.96,3.82,4.41,GEO
std,1.45,0.51,0.73,0.55,0.45,0.36,1.1,GEO
