ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.29,3.65,3.3,4.72,5.29,4.72,3.03,F1
LRG,4.3,3.61,2.98,4.27,5.34,4.13,3.37,F1
MLP,3.09,3.78,3.3,4.17,5.5,4.72,3.44,F1
RF,3.77,3.75,3.23,3.41,5.66,4.59,3.6,F1
SGD,2.42,4.17,3.84,3.89,5.13,4.89,3.66,F1
KNN,1.93,4.57,3.6,4.52,6.11,3.5,3.78,F1
DTREE,2.82,3.68,3.48,3.71,5.59,4.53,4.19,F1
ABC,3.01,4.06,3.47,3.78,5.92,3.46,4.31,F1
avarage,3.08,3.91,3.4,4.06,5.57,4.32,3.67,F1
std,0.74,0.33,0.26,0.44,0.33,0.56,0.42,F1
