ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.93,4.21,4.29,4.0,4.36,2.29,PRE
SVM,5.93,2.93,3.93,4.29,3.71,4.07,3.14,PRE
SGD,6.43,3.79,3.57,3.86,3.43,3.43,3.5,PRE
RF,5.14,3.71,3.0,4.21,3.79,3.79,4.36,PRE
KNN,3.64,4.29,4.14,3.0,4.86,3.57,4.5,PRE
MLP,6.79,2.71,3.07,2.93,3.57,3.86,5.07,PRE
ABC,1.93,3.29,5.5,4.21,4.07,3.86,5.14,PRE
DTREE,3.64,4.21,2.79,2.36,4.79,3.57,6.64,PRE
avarage,4.93,3.48,3.78,3.64,4.03,3.81,4.33,PRE
std,1.69,0.61,0.88,0.77,0.53,0.3,1.36,PRE
