ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,2.86,3.36,4.43,4.14,3.5,4.71,REC
ABC,2.5,4.5,3.07,3.36,5.0,4.5,5.07,REC
SVM,5.14,2.79,3.43,4.5,3.93,2.86,5.36,REC
KNN,3.21,3.93,3.21,3.21,5.71,3.14,5.57,REC
SGD,4.57,3.14,3.14,4.71,2.57,4.29,5.57,REC
DTREE,4.29,3.64,1.93,2.93,6.14,3.36,5.71,REC
RF,4.07,3.21,3.29,3.0,3.93,4.64,5.86,REC
MLP,5.57,3.21,2.14,2.79,4.79,3.07,6.43,REC
avarage,4.29,3.41,2.95,3.62,4.53,3.67,5.54,REC
std,1.03,0.58,0.58,0.79,1.13,0.7,0.52,REC
