ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.26,3.82,3.07,4.51,5.16,4.34,3.84,F1
LRG,4.08,3.3,2.95,4.25,5.2,4.01,4.21,F1
MLP,3.23,3.43,2.7,4.3,5.39,4.68,4.29,F1
ABC,2.93,3.84,3.47,4.06,5.84,3.48,4.39,F1
RF,3.61,3.3,3.01,3.66,5.28,4.62,4.52,F1
SGD,2.84,3.97,3.81,3.99,4.67,4.18,4.53,F1
DTREE,2.98,3.46,3.2,3.87,6.02,3.82,4.65,F1
KNN,1.79,4.27,3.34,4.52,5.82,3.15,5.12,F1
avarage,3.09,3.67,3.19,4.14,5.42,4.03,4.44,F1
std,0.67,0.35,0.34,0.3,0.45,0.54,0.37,F1
