ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
RF,4.26,3.5,3.29,3.49,5.09,4.43,3.94,PRE
SGD,4.3,4.01,3.49,3.76,4.36,4.04,4.04,PRE
LRG,6.62,2.75,3.7,3.57,3.88,3.29,4.18,PRE
DTREE,3.75,3.35,3.53,3.65,5.14,4.38,4.2,PRE
MLP,5.39,2.93,3.43,3.8,4.35,3.72,4.39,PRE
SVM,5.48,3.02,3.57,3.37,4.37,3.74,4.45,PRE
ABC,4.2,3.65,3.17,3.54,5.05,3.87,4.52,PRE
KNN,3.89,3.65,3.52,3.61,4.62,4.14,4.58,PRE
avarage,4.74,3.36,3.46,3.6,4.61,3.95,4.29,PRE
std,1.0,0.43,0.17,0.14,0.45,0.38,0.23,PRE
