ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.12,4.0,3.2,4.28,4.52,3.4,3.48,GEO
ABC,5.69,3.11,3.42,3.9,4.0,4.39,3.5,GEO
MLP,6.66,2.84,3.65,3.68,4.08,3.58,3.51,GEO
SGD,5.74,3.53,3.86,3.79,3.9,3.66,3.52,GEO
KNN,6.01,3.17,3.76,3.66,3.85,4.01,3.54,GEO
SVM,6.69,3.19,3.62,3.74,4.3,2.81,3.65,GEO
LRG,6.91,2.81,3.53,3.73,3.95,3.35,3.71,GEO
RF,6.3,3.43,3.23,4.02,3.36,3.89,3.76,GEO
avarage,6.14,3.26,3.53,3.85,4.0,3.64,3.58,GEO
std,0.61,0.39,0.24,0.21,0.34,0.48,0.11,GEO
