ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,6.09,3.46,3.65,3.57,4.48,3.2,3.56,IBA
DTREE,5.04,3.19,3.58,4.21,4.6,3.47,3.91,IBA
SVM,6.63,3.11,3.31,3.43,4.59,2.96,3.96,IBA
RF,6.04,3.26,3.4,3.88,3.34,4.1,3.98,IBA
ABC,5.82,3.2,3.15,3.49,4.11,4.25,3.98,IBA
KNN,5.85,2.82,3.91,3.79,3.87,3.75,4.01,IBA
MLP,6.53,2.85,3.08,3.75,4.17,3.38,4.23,IBA
LRG,6.93,2.76,3.36,3.43,3.94,3.08,4.48,IBA
avarage,6.12,3.08,3.43,3.69,4.14,3.52,4.01,IBA
std,0.59,0.25,0.27,0.27,0.43,0.47,0.27,IBA
