ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,3.9,3.67,3.84,4.21,4.58,3.98,3.81,PRE
SGD,4.82,3.6,3.58,4.06,4.63,3.4,3.91,PRE
LRG,6.61,2.93,3.59,3.64,3.84,3.44,3.94,PRE
SVM,5.59,3.38,3.45,3.38,4.51,3.64,4.06,PRE
ABC,3.94,3.69,3.44,3.84,5.0,3.98,4.1,PRE
RF,4.14,3.44,3.43,3.96,4.64,4.24,4.15,PRE
MLP,5.51,3.14,3.25,4.0,4.12,3.73,4.25,PRE
DTREE,3.87,3.22,3.41,4.04,5.24,3.66,4.56,PRE
avarage,4.8,3.38,3.5,3.89,4.57,3.76,4.1,PRE
std,1.02,0.27,0.18,0.27,0.44,0.29,0.23,PRE
