ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,4.14,4.14,3.86,3.71,2.71,IBA
SVM,5.93,2.79,4.21,3.71,4.21,3.86,3.29,IBA
KNN,4.43,3.86,4.14,3.0,4.57,4.0,4.0,IBA
DTREE,4.07,4.21,3.71,3.0,4.64,3.93,4.43,IBA
ABC,2.71,3.79,4.86,4.0,3.93,4.14,4.57,IBA
SGD,5.86,3.14,3.0,3.93,4.07,3.43,4.57,IBA
RF,5.57,3.14,3.0,4.43,2.93,3.93,5.0,IBA
MLP,6.86,2.07,3.21,3.21,3.93,3.5,5.21,IBA
avarage,5.24,3.24,3.79,3.68,4.02,3.81,4.22,IBA
std,1.39,0.69,0.67,0.55,0.53,0.25,0.85,IBA
