ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SGD,4.8,3.58,3.48,4.02,4.59,3.34,4.19,PRE
DTREE,3.97,3.27,3.44,4.07,5.27,3.73,4.25,PRE
MLP,5.53,3.16,3.23,3.97,4.12,3.7,4.29,PRE
SVM,5.61,3.3,3.37,3.37,4.45,3.57,4.34,PRE
LRG,6.57,2.85,3.52,3.6,3.75,3.34,4.38,PRE
KNN,3.83,3.56,3.71,4.14,4.48,3.87,4.42,PRE
ABC,3.96,3.6,3.35,3.69,4.93,3.93,4.55,PRE
RF,4.05,3.34,3.34,3.85,4.52,4.16,4.73,PRE
avarage,4.79,3.33,3.43,3.84,4.51,3.7,4.39,PRE
std,1.02,0.25,0.15,0.27,0.46,0.29,0.18,PRE
