ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.6,2.86,3.68,3.63,4.41,3.25,3.57,IBA
RF,6.13,3.38,3.37,3.57,3.48,4.36,3.7,IBA
KNN,5.93,3.01,3.62,3.41,4.34,3.98,3.71,IBA
SGD,5.43,3.56,3.39,3.51,4.35,4.05,3.72,IBA
DTREE,4.88,3.63,3.34,4.02,4.47,3.82,3.84,IBA
ABC,5.88,3.33,3.1,3.22,4.13,4.38,3.97,IBA
LRG,6.93,2.75,3.49,3.45,4.25,3.06,4.07,IBA
MLP,6.57,2.96,3.31,3.67,3.95,3.39,4.16,IBA
avarage,6.04,3.18,3.41,3.56,4.17,3.79,3.84,IBA
std,0.67,0.33,0.19,0.23,0.32,0.5,0.2,IBA
