ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,3.25,3.63,3.27,4.7,5.24,4.72,3.19,F1
RF,3.76,3.69,3.21,3.39,5.74,4.62,3.59,F1
LRG,4.24,3.57,2.89,4.2,5.36,4.07,3.68,F1
MLP,2.99,3.7,3.22,4.07,5.43,4.66,3.93,F1
KNN,1.92,4.57,3.47,4.48,6.07,3.39,4.1,F1
SGD,2.36,4.08,3.75,3.69,4.97,4.92,4.24,F1
ABC,3.02,4.07,3.43,3.8,5.95,3.43,4.3,F1
DTREE,2.82,3.61,3.34,3.62,5.71,4.3,4.6,F1
avarage,3.05,3.86,3.32,3.99,5.56,4.26,3.95,F1
std,0.73,0.35,0.25,0.45,0.37,0.59,0.45,F1
