ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,5.42,3.38,3.87,4.34,4.06,3.33,3.61,SPE
ABC,6.05,3.38,3.38,3.48,3.52,4.25,3.94,SPE
RF,6.28,3.49,3.41,3.89,2.75,4.07,4.11,SPE
KNN,6.55,2.9,4.02,3.16,2.8,4.26,4.3,SPE
SGD,6.26,3.74,3.45,3.42,3.77,3.02,4.34,SPE
MLP,6.74,3.43,3.55,3.51,3.11,3.02,4.65,SPE
LRG,6.93,3.05,3.83,3.11,3.2,3.06,4.83,SPE
SVM,6.74,3.36,3.34,3.18,3.49,2.98,4.91,SPE
avarage,6.37,3.34,3.6,3.51,3.34,3.5,4.34,SPE
std,0.49,0.26,0.26,0.42,0.46,0.59,0.45,SPE
