ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.92,3.39,4.38,3.44,3.12,3.71,3.03,SPE
KNN,6.43,3.32,3.97,3.57,3.08,4.51,3.12,SPE
MLP,6.8,3.66,3.95,3.7,3.25,3.39,3.24,SPE
SVM,6.75,3.66,3.96,3.45,3.8,2.97,3.42,SPE
RF,6.51,3.61,3.63,4.15,2.8,3.75,3.55,SPE
DTREE,5.37,4.07,3.46,4.34,3.93,3.29,3.56,SPE
ABC,6.07,3.1,3.7,3.75,3.33,4.46,3.61,SPE
SGD,6.34,3.82,3.86,3.3,3.44,3.52,3.72,SPE
avarage,6.4,3.58,3.86,3.71,3.34,3.7,3.41,SPE
std,0.5,0.3,0.28,0.36,0.37,0.54,0.25,SPE
