ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.7,2.98,3.84,3.79,3.97,3.48,3.25,PRE
SGD,4.4,4.07,3.57,3.84,4.44,4.06,3.61,PRE
SVM,5.52,3.1,3.76,3.52,4.54,3.89,3.66,PRE
MLP,5.41,3.05,3.48,3.87,4.34,3.79,4.07,PRE
RF,4.21,3.52,3.11,3.38,5.02,4.43,4.32,PRE
KNN,3.95,3.66,3.56,3.6,4.7,4.16,4.39,PRE
DTREE,3.68,3.34,3.47,3.52,5.08,4.23,4.68,PRE
ABC,4.08,3.61,3.17,3.57,4.99,3.72,4.86,PRE
avarage,4.74,3.41,3.5,3.64,4.64,3.97,4.1,PRE
std,1.03,0.37,0.25,0.18,0.39,0.31,0.56,PRE
