ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.86,3.07,4.64,4.5,3.29,3.71,PRE
SVM,5.93,3.29,3.57,3.71,3.86,3.14,4.5,PRE
ABC,2.5,3.29,3.71,3.21,4.93,5.21,5.14,PRE
KNN,3.5,4.14,2.29,3.86,4.36,4.43,5.43,PRE
RF,4.86,3.93,3.5,2.07,4.07,4.0,5.57,PRE
DTREE,4.86,3.43,2.36,2.86,5.0,3.93,5.57,PRE
SGD,5.29,3.71,3.86,2.36,3.71,3.5,5.57,PRE
MLP,6.07,3.0,3.21,3.14,3.07,3.64,5.86,PRE
avarage,4.87,3.46,3.2,3.23,4.19,3.89,5.17,PRE
std,1.27,0.45,0.6,0.83,0.65,0.68,0.72,PRE
