ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.93,2.95,3.66,3.6,4.38,3.43,3.06,GEO
SVM,6.66,3.02,3.8,3.7,4.43,3.31,3.07,GEO
MLP,6.63,3.05,3.66,3.87,3.84,3.49,3.46,GEO
KNN,5.98,3.11,3.67,3.38,4.22,4.13,3.52,GEO
RF,6.14,3.39,3.53,3.59,3.39,4.34,3.61,GEO
ABC,5.94,3.3,3.15,3.34,4.02,4.59,3.65,GEO
SGD,5.52,3.61,3.43,3.3,4.25,4.13,3.78,GEO
DTREE,4.95,3.68,3.33,3.98,4.47,3.79,3.81,GEO
avarage,6.09,3.26,3.53,3.59,4.12,3.9,3.49,GEO
std,0.65,0.28,0.22,0.25,0.36,0.47,0.29,GEO
