ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.36,4.86,5.0,3.79,3.57,F1
SVM,5.14,3.71,3.07,4.0,4.29,3.57,4.21,F1
KNN,3.79,4.29,2.07,4.07,4.57,4.07,5.14,F1
ABC,2.21,3.5,3.64,3.14,5.29,5.07,5.14,F1
RF,4.14,4.36,3.07,2.21,4.14,4.57,5.5,F1
SGD,4.43,3.43,3.5,3.0,4.57,3.5,5.57,F1
DTREE,4.14,3.71,2.29,2.64,5.29,4.14,5.79,F1
MLP,6.14,3.07,2.5,3.07,3.43,3.36,6.43,F1
avarage,4.38,3.68,2.81,3.38,4.57,4.01,5.17,F1
std,1.15,0.45,0.59,0.87,0.63,0.58,0.9,F1
