ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.71,2.93,4.57,4.71,3.21,3.21,IBA
ABC,2.93,3.29,4.14,3.29,5.43,5.57,3.36,IBA
SVM,6.57,3.64,3.86,3.21,4.5,2.5,3.71,IBA
DTREE,4.36,4.07,2.57,3.71,5.29,4.0,4.0,IBA
KNN,5.0,4.21,2.43,3.07,4.5,4.21,4.57,IBA
SGD,5.71,3.57,4.14,2.57,3.71,3.43,4.86,IBA
RF,5.21,4.0,2.93,3.14,3.29,4.07,5.36,IBA
MLP,6.79,3.43,2.93,3.43,2.79,3.07,5.57,IBA
avarage,5.4,3.62,3.24,3.38,4.28,3.76,4.33,IBA
std,1.33,0.49,0.7,0.58,0.94,0.93,0.9,IBA
