ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,2.86,3.07,4.64,4.5,3.29,3.79,PRE
SVM,5.86,3.36,3.71,3.86,4.0,3.29,3.93,PRE
ABC,2.57,3.29,3.86,3.36,5.07,5.36,4.5,PRE
SGD,5.64,3.71,4.14,2.36,4.0,3.5,4.64,PRE
KNN,3.64,4.29,2.43,4.0,4.21,4.57,4.86,PRE
RF,4.64,4.0,3.5,2.0,4.0,3.93,5.93,PRE
MLP,6.07,3.0,3.14,3.0,3.0,3.5,6.29,PRE
DTREE,4.36,3.43,2.36,2.71,4.71,3.71,6.71,PRE
avarage,4.83,3.49,3.28,3.24,4.19,3.89,5.08,PRE
std,1.26,0.49,0.65,0.89,0.62,0.73,1.1,PRE
