ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.79,4.57,3.43,2.93,PRE
SVM,5.86,3.5,3.86,4.0,4.14,3.36,3.29,PRE
ABC,2.86,3.29,3.93,3.57,5.07,5.64,3.64,PRE
RF,4.93,4.29,3.71,2.21,4.29,4.29,4.29,PRE
KNN,3.64,4.43,2.5,3.71,4.5,4.57,4.64,PRE
MLP,6.21,3.14,3.43,3.36,3.14,3.64,5.07,PRE
SGD,5.57,3.71,3.93,2.43,3.86,3.36,5.14,PRE
DTREE,4.36,3.57,2.36,2.71,4.71,3.86,6.43,PRE
avarage,4.9,3.62,3.4,3.35,4.29,4.02,4.43,PRE
std,1.19,0.51,0.63,0.86,0.59,0.79,1.14,PRE
