ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.07,4.0,5.43,3.93,2.93,4.5,3.14,SPE
LRG,6.57,2.79,3.64,4.14,3.93,3.43,3.5,SPE
SVM,6.21,2.43,3.71,3.86,4.5,3.29,4.0,SPE
KNN,5.0,3.79,3.93,2.07,4.0,4.43,4.79,SPE
MLP,6.64,3.21,3.5,2.79,3.21,3.86,4.79,SPE
DTREE,4.79,4.71,4.0,3.79,3.0,2.57,5.14,SPE
SGD,6.36,3.29,2.57,3.29,4.14,3.21,5.14,SPE
RF,5.64,3.79,2.71,4.5,2.07,3.93,5.36,SPE
avarage,5.66,3.5,3.69,3.54,3.47,3.65,4.48,SPE
std,0.95,0.72,0.88,0.79,0.81,0.65,0.83,SPE
