ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.79,4.64,3.43,2.86,PRE
SVM,5.79,3.5,3.86,4.0,4.14,3.43,3.29,PRE
SGD,5.64,3.93,4.29,2.5,4.14,3.64,3.86,PRE
RF,4.86,4.36,3.79,2.36,4.36,4.29,4.0,PRE
DTREE,4.93,3.86,2.64,3.0,5.14,4.0,4.43,PRE
ABC,2.5,3.36,3.79,3.29,4.93,5.5,4.64,PRE
MLP,6.36,3.29,3.43,3.43,3.14,3.64,4.71,PRE
KNN,3.71,4.29,2.57,3.86,4.29,4.5,4.79,PRE
avarage,4.95,3.7,3.48,3.4,4.35,4.05,4.07,PRE
std,1.28,0.49,0.6,0.81,0.61,0.7,0.71,PRE
