ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.0,3.36,4.29,4.0,3.5,4.93,REC
RF,4.57,3.71,2.64,4.0,3.71,4.21,5.14,REC
SVM,5.0,3.0,2.86,4.64,3.43,3.86,5.21,REC
KNN,2.71,4.5,3.43,3.36,4.93,3.64,5.43,REC
DTREE,4.0,3.93,3.29,2.36,4.86,4.14,5.43,REC
ABC,1.93,3.86,4.57,3.71,4.79,3.57,5.57,REC
SGD,4.36,3.14,2.29,4.07,4.36,4.07,5.71,REC
MLP,5.57,2.36,2.64,3.14,3.79,4.21,6.29,REC
avarage,4.13,3.44,3.13,3.7,4.23,3.9,5.46,REC
std,1.23,0.68,0.71,0.73,0.58,0.3,0.41,REC
