ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.86,4.64,3.57,2.64,PRE
SVM,5.79,3.5,3.93,4.0,4.14,3.43,3.21,PRE
SGD,5.71,4.0,4.14,2.36,4.0,3.57,4.21,PRE
RF,4.86,4.07,3.64,2.36,4.43,4.29,4.36,PRE
KNN,3.79,4.43,2.43,3.71,4.21,4.57,4.86,PRE
ABC,2.57,3.21,3.79,3.29,4.79,5.5,4.86,PRE
MLP,6.21,3.29,3.43,3.43,3.14,3.64,4.86,PRE
DTREE,4.64,3.71,2.57,2.86,5.0,4.0,5.21,PRE
avarage,4.92,3.65,3.43,3.36,4.29,4.07,4.28,PRE
std,1.24,0.49,0.62,0.85,0.58,0.7,0.9,PRE
