ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.86,4.21,3.93,3.71,2.64,SPE
ABC,4.07,4.0,5.36,3.93,2.79,4.43,3.43,SPE
SVM,6.29,2.43,3.86,3.93,4.57,3.29,3.64,SPE
SGD,6.43,3.36,2.71,3.43,4.43,3.36,4.29,SPE
MLP,6.79,3.29,3.5,2.79,3.21,3.93,4.5,SPE
DTREE,4.71,4.79,4.29,3.93,2.93,2.71,4.64,SPE
RF,5.86,4.0,2.64,4.64,2.07,4.07,4.71,SPE
KNN,4.93,3.86,3.93,2.21,3.93,4.36,4.79,SPE
avarage,5.71,3.59,3.77,3.63,3.48,3.73,4.08,SPE
std,1.01,0.73,0.87,0.79,0.87,0.59,0.77,SPE
