ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.86,3.07,4.71,4.86,3.36,2.64,IBA
ABC,3.0,3.0,4.0,3.14,5.29,5.57,4.0,IBA
SGD,5.57,3.86,4.29,2.86,4.0,3.43,4.0,IBA
SVM,6.57,3.36,3.71,3.21,4.43,2.36,4.36,IBA
RF,5.14,4.29,2.93,3.43,3.57,4.21,4.43,IBA
DTREE,4.43,4.0,2.43,3.57,4.71,3.86,5.0,IBA
KNN,4.86,4.07,2.21,2.93,4.21,4.07,5.64,IBA
MLP,6.64,3.29,2.93,3.57,2.79,2.93,5.86,IBA
avarage,5.34,3.59,3.2,3.43,4.23,3.72,4.49,IBA
std,1.26,0.53,0.74,0.59,0.79,0.96,1.03,IBA
