ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.36,3.43,4.64,4.07,4.0,3.5,F1
ABC,2.14,3.93,4.79,4.29,5.36,3.64,3.86,F1
SVM,5.21,3.07,2.93,4.79,3.57,4.0,4.43,F1
KNN,3.43,4.43,3.71,3.29,4.86,3.79,4.5,F1
RF,5.36,3.57,2.5,4.0,3.86,4.14,4.57,F1
DTREE,3.57,4.14,3.29,2.21,5.29,4.14,5.36,F1
SGD,4.5,3.14,2.29,3.5,4.0,4.29,6.29,F1
MLP,5.79,2.5,2.79,2.57,3.64,4.14,6.57,F1
avarage,4.38,3.52,3.21,3.66,4.33,4.02,4.88,F1
std,1.23,0.63,0.79,0.94,0.73,0.21,1.1,F1
