ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,5.0,5.14,3.79,3.14,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.21,3.36,3.5,3.0,5.57,5.07,5.29,F1
RF,4.07,4.21,3.07,2.14,4.07,4.57,5.86,F1
DTREE,4.21,3.79,2.29,2.64,5.29,3.86,5.93,F1
KNN,3.5,4.0,2.07,3.93,4.57,3.93,6.0,F1
SGD,4.43,3.29,3.36,3.0,4.57,3.36,6.0,F1
MLP,6.07,3.07,2.5,3.14,3.43,3.36,6.43,F1
avarage,4.33,3.6,2.81,3.36,4.62,3.94,5.35,F1
std,1.16,0.39,0.54,0.9,0.7,0.6,1.13,F1
