ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.79,3.07,4.57,4.79,3.36,2.79,IBA
SVM,6.57,3.79,4.0,3.29,4.57,2.64,3.14,IBA
SGD,5.86,4.0,4.57,2.57,4.14,3.43,3.43,IBA
ABC,3.0,3.14,4.14,3.14,5.29,5.36,3.93,IBA
KNN,5.0,4.21,2.57,3.21,4.5,4.21,4.29,IBA
DTREE,4.57,4.07,2.5,3.64,5.0,3.57,4.64,IBA
RF,5.14,4.0,2.93,3.14,3.43,4.07,5.29,IBA
MLP,6.64,3.29,2.93,3.43,2.79,3.07,5.86,IBA
avarage,5.43,3.66,3.34,3.38,4.31,3.71,4.17,IBA
std,1.27,0.52,0.78,0.57,0.84,0.83,1.06,IBA
