ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,2.86,4.36,4.79,3.0,3.71,GEO
SVM,6.29,3.5,3.71,3.36,4.36,2.93,3.86,GEO
ABC,2.64,3.29,4.0,3.21,5.07,5.21,4.57,GEO
RF,4.93,4.0,3.07,3.29,3.86,4.14,4.71,GEO
SGD,5.86,3.57,4.14,2.29,3.86,3.0,5.29,GEO
DTREE,4.71,3.71,2.29,3.29,4.71,3.64,5.64,GEO
KNN,4.64,3.43,2.29,3.43,4.0,4.14,6.07,GEO
MLP,6.5,3.07,2.64,3.64,2.79,3.07,6.29,GEO
avarage,5.26,3.42,3.12,3.36,4.18,3.64,5.02,GEO
std,1.32,0.38,0.74,0.57,0.72,0.81,0.96,GEO
