ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.79,3.43,2.57,PRE
ABC,3.07,3.57,3.93,3.71,5.07,5.5,3.14,PRE
SVM,5.86,3.5,3.93,4.0,4.14,3.29,3.29,PRE
DTREE,4.79,3.71,2.5,3.14,5.29,4.14,4.43,PRE
MLP,6.21,3.29,3.43,3.29,3.14,3.64,5.0,PRE
SGD,5.57,3.64,4.07,2.36,3.86,3.5,5.0,PRE
RF,4.71,4.14,3.64,2.29,4.07,4.07,5.07,PRE
KNN,3.57,4.07,2.43,3.71,4.29,4.29,5.64,PRE
avarage,4.95,3.62,3.43,3.43,4.33,3.98,4.27,PRE
std,1.14,0.38,0.64,0.87,0.7,0.71,1.12,PRE
