ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,3.29,3.43,4.43,4.93,3.43,2.0,SPE
SVM,6.14,3.93,4.07,3.71,4.43,3.0,2.71,SPE
ABC,4.14,2.79,4.21,3.79,4.21,5.79,3.07,SPE
KNN,5.64,3.21,3.0,3.64,4.21,5.14,3.14,SPE
DTREE,4.36,5.36,3.36,4.14,3.86,3.29,3.64,SPE
MLP,6.86,3.43,4.14,3.07,2.79,3.79,3.93,SPE
RF,5.5,4.14,4.0,3.93,3.21,3.21,4.0,SPE
SGD,6.36,4.07,4.36,3.0,3.5,2.64,4.07,SPE
avarage,5.69,3.78,3.82,3.71,3.89,3.79,3.32,SPE
std,0.99,0.79,0.49,0.49,0.7,1.1,0.73,SPE
