ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,3.0,3.36,4.79,4.64,3.43,2.93,PRE
SVM,5.93,3.43,3.79,4.0,4.14,3.29,3.43,PRE
SGD,5.71,3.86,4.21,2.5,4.14,3.64,3.93,PRE
ABC,2.57,3.64,3.93,3.29,4.93,5.5,4.14,PRE
MLP,6.36,3.29,3.36,3.36,3.21,3.71,4.71,PRE
DTREE,4.64,3.71,2.64,3.0,4.86,4.0,5.14,PRE
KNN,3.79,4.14,2.43,3.71,4.36,4.29,5.29,PRE
RF,4.71,4.0,3.5,2.14,3.93,4.07,5.64,PRE
avarage,4.95,3.63,3.4,3.35,4.28,3.99,4.4,PRE
std,1.28,0.38,0.61,0.84,0.56,0.7,0.95,PRE
