ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,5.29,3.07,2.93,4.79,3.57,4.0,4.36,F1
LRG,5.14,3.07,3.14,4.5,3.93,3.71,4.5,F1
SGD,4.64,3.29,2.29,3.79,4.14,4.36,5.5,F1
KNN,3.21,4.29,3.57,3.07,4.71,3.57,5.57,F1
RF,5.07,3.29,2.29,3.79,3.71,4.0,5.86,F1
ABC,1.86,3.64,4.36,3.93,4.93,3.36,5.93,F1
DTREE,3.57,3.93,3.21,2.21,5.07,4.0,6.0,F1
MLP,5.93,2.5,2.79,2.57,3.79,4.21,6.21,F1
avarage,4.34,3.38,3.07,3.58,4.23,3.9,5.49,F1
std,1.35,0.56,0.68,0.9,0.59,0.33,0.7,F1
