ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.14,4.64,5.07,3.14,2.43,GEO
ABC,2.79,3.71,4.43,3.43,5.21,5.71,2.71,GEO
SVM,6.21,3.71,3.93,3.57,4.57,3.0,3.0,GEO
RF,5.0,4.07,3.29,3.5,3.71,4.43,4.0,GEO
KNN,5.0,3.57,2.71,3.5,4.14,4.43,4.64,GEO
DTREE,4.43,4.0,2.21,3.29,4.71,3.71,5.64,GEO
MLP,6.64,3.07,2.79,3.79,2.79,3.21,5.71,GEO
SGD,5.71,3.43,3.86,2.43,3.86,3.0,5.71,GEO
avarage,5.29,3.57,3.29,3.52,4.26,3.83,4.23,GEO
std,1.29,0.39,0.74,0.61,0.8,0.96,1.4,GEO
