ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,3.79,4.14,3.93,3.57,3.07,SPE
ABC,4.0,4.0,5.43,3.93,2.79,4.36,3.5,SPE
SVM,6.29,2.43,3.93,3.93,4.57,3.29,3.57,SPE
RF,5.86,4.0,2.86,4.64,2.21,4.14,4.29,SPE
SGD,6.36,3.5,2.86,3.29,4.43,3.21,4.36,SPE
MLP,6.79,3.14,3.5,2.71,3.07,3.93,4.86,SPE
KNN,5.07,3.57,3.93,2.07,3.93,4.21,5.21,SPE
DTREE,4.64,4.64,4.14,3.71,2.79,2.5,5.57,SPE
avarage,5.7,3.53,3.8,3.55,3.46,3.65,4.3,SPE
std,1.01,0.7,0.82,0.83,0.86,0.63,0.88,SPE
