ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,3.14,4.5,4.79,3.14,3.0,GEO
ABC,2.79,3.57,4.07,3.14,5.07,5.71,3.64,GEO
RF,5.07,4.21,3.21,3.43,3.43,4.36,4.29,GEO
SGD,6.0,3.71,4.14,2.57,4.29,3.0,4.29,GEO
SVM,6.14,3.5,3.57,3.29,4.36,2.79,4.36,GEO
DTREE,4.64,4.0,2.36,3.43,4.5,3.71,5.36,GEO
MLP,6.71,3.14,2.79,3.64,2.79,3.29,5.64,GEO
KNN,4.64,3.43,2.43,3.36,4.0,4.14,6.0,GEO
avarage,5.31,3.56,3.21,3.42,4.15,3.77,4.57,GEO
std,1.3,0.42,0.68,0.54,0.74,0.96,1.02,GEO
