ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,3.0,3.14,4.64,5.07,3.14,2.5,GEO
SVM,6.21,3.86,3.93,3.57,4.57,3.14,2.71,GEO
ABC,2.79,3.5,4.29,3.43,5.21,5.64,3.14,GEO
RF,5.07,4.36,3.21,3.57,3.79,4.36,3.64,GEO
SGD,6.14,4.0,4.14,2.57,4.14,3.29,3.71,GEO
DTREE,4.86,4.43,2.71,3.43,4.86,3.86,3.86,GEO
KNN,4.64,3.71,2.57,3.64,4.29,4.43,4.71,GEO
MLP,6.64,3.36,2.93,3.93,3.07,3.36,4.71,GEO
avarage,5.36,3.78,3.37,3.6,4.38,3.9,3.62,GEO
std,1.3,0.49,0.66,0.58,0.71,0.87,0.82,GEO
