ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.86,3.07,4.57,4.64,3.36,3.0,IBA
DTREE,4.43,4.0,2.36,3.57,4.86,3.71,5.07,IBA
ABC,2.71,2.86,3.71,2.86,5.0,5.43,5.43,IBA
SVM,6.5,3.21,3.57,2.93,4.14,2.21,5.43,IBA
SGD,5.57,3.57,4.14,2.43,3.71,3.14,5.43,IBA
KNN,4.79,3.93,2.14,2.93,4.21,4.0,6.0,IBA
RF,5.0,3.71,2.79,3.0,3.29,4.0,6.21,IBA
MLP,6.36,3.29,2.79,3.43,2.79,2.93,6.43,IBA
avarage,5.23,3.43,3.07,3.21,4.08,3.6,5.38,IBA
std,1.3,0.45,0.69,0.65,0.78,0.95,1.07,IBA
