ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,2.86,3.36,4.93,4.79,3.29,3.0,PRE
SVM,5.86,3.5,4.0,4.0,4.14,3.43,3.07,PRE
RF,5.07,4.43,3.86,2.43,4.36,4.5,3.36,PRE
ABC,2.64,3.43,4.0,3.43,5.14,5.57,3.79,PRE
MLP,6.36,3.43,3.57,3.43,3.29,3.64,4.29,PRE
SGD,5.57,3.93,4.14,2.36,3.86,3.5,4.64,PRE
DTREE,4.79,3.64,2.64,2.93,5.0,3.86,5.14,PRE
KNN,3.5,4.14,2.43,3.71,4.21,4.5,5.5,PRE
avarage,4.95,3.67,3.5,3.4,4.35,4.04,4.1,PRE
std,1.27,0.49,0.65,0.85,0.62,0.77,0.95,PRE
