ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.79,3.86,4.0,3.71,3.43,3.57,IBA
KNN,4.57,3.57,3.86,2.64,4.43,3.71,5.21,IBA
SGD,5.86,3.0,2.86,3.79,3.93,3.14,5.43,IBA
RF,5.36,3.0,2.93,4.29,3.0,3.86,5.57,IBA
SVM,5.64,2.36,3.79,3.43,3.79,3.43,5.57,IBA
MLP,6.93,2.0,2.93,2.93,3.93,3.43,5.86,IBA
DTREE,3.93,3.79,3.29,2.57,4.5,3.64,6.29,IBA
ABC,2.43,3.5,4.43,3.57,3.36,4.21,6.5,IBA
avarage,5.17,3.0,3.49,3.4,3.83,3.61,5.5,IBA
std,1.48,0.62,0.57,0.63,0.5,0.33,0.89,IBA
