ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.64,3.93,3.71,4.07,3.0,GEO
ABC,2.5,3.93,4.93,4.07,4.07,4.36,4.14,GEO
RF,5.43,3.64,3.0,4.21,3.14,4.21,4.36,GEO
SVM,5.86,2.57,3.79,3.79,3.79,3.57,4.64,GEO
SGD,6.0,3.07,2.79,3.79,3.71,3.64,5.0,GEO
DTREE,4.36,3.86,3.57,2.79,4.5,3.71,5.21,GEO
KNN,4.64,3.36,4.07,2.79,4.21,3.5,5.43,GEO
MLP,6.64,2.21,3.0,2.79,4.14,3.14,6.07,GEO
avarage,5.26,3.21,3.6,3.52,3.91,3.78,4.73,GEO
std,1.39,0.61,0.7,0.62,0.41,0.41,0.93,GEO
