ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.93,3.93,4.07,3.93,4.07,3.14,PRE
ABC,2.21,3.43,5.64,4.5,4.21,4.14,3.86,PRE
SVM,5.93,2.93,3.64,4.14,3.57,3.93,3.86,PRE
KNN,3.71,4.14,4.07,3.0,5.0,3.57,4.5,PRE
SGD,6.29,3.43,3.14,3.43,3.29,3.14,5.29,PRE
RF,4.93,3.5,2.71,3.93,3.79,3.79,5.36,PRE
MLP,6.57,2.86,2.93,2.79,3.43,3.86,5.57,PRE
DTREE,3.79,4.21,2.79,2.36,5.0,3.71,6.14,PRE
avarage,4.92,3.43,3.61,3.53,4.03,3.78,4.71,PRE
std,1.54,0.53,0.97,0.75,0.67,0.32,1.04,PRE
