ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.71,2.79,4.43,4.64,3.14,3.79,IBA
ABC,3.0,3.0,4.0,3.0,5.29,5.29,4.43,IBA
RF,5.21,4.0,2.86,3.21,3.64,4.07,5.0,IBA
SGD,5.5,3.71,4.29,2.43,3.71,3.14,5.21,IBA
SVM,6.64,3.21,3.57,2.93,4.14,2.21,5.29,IBA
DTREE,4.29,3.64,2.21,3.43,4.79,3.71,5.93,IBA
KNN,4.64,3.93,2.14,2.93,4.21,3.93,6.21,IBA
MLP,6.5,3.29,2.79,3.43,2.79,2.93,6.29,IBA
avarage,5.29,3.44,3.08,3.22,4.15,3.55,5.27,IBA
std,1.28,0.46,0.79,0.58,0.78,0.92,0.87,IBA
