ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,3.14,3.5,4.93,4.79,3.57,2.21,PRE
SVM,5.86,3.5,4.0,4.0,4.14,3.43,3.07,PRE
ABC,2.57,3.71,4.07,3.29,5.0,5.5,3.86,PRE
SGD,5.71,3.86,4.14,2.36,4.0,3.64,4.29,PRE
KNN,3.57,4.14,2.57,3.86,4.36,4.57,4.93,PRE
RF,4.86,4.14,3.57,2.21,4.21,3.93,5.07,PRE
MLP,6.36,3.21,3.29,3.29,3.14,3.64,5.07,PRE
DTREE,4.71,3.71,2.5,3.0,5.0,3.86,5.21,PRE
avarage,4.94,3.68,3.46,3.37,4.33,4.02,4.21,PRE
std,1.3,0.38,0.64,0.89,0.62,0.69,1.1,PRE
