ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.214285714285714,3.7857142857142856,3.9285714285714284,3.5714285714285716,4.571428571428571,3.142857142857143,2.7857142857142856,GEO
LRG,6.5,2.9285714285714284,3.142857142857143,4.5,4.928571428571429,3.142857142857143,2.857142857142857,GEO
ABC,2.7857142857142856,3.2857142857142856,4.142857142857143,3.4285714285714284,5.071428571428571,5.571428571428571,3.7142857142857144,GEO
RF,5.071428571428571,4.142857142857143,3.357142857142857,3.2857142857142856,3.857142857142857,4.428571428571429,3.857142857142857,GEO
SGD,6.0,3.857142857142857,4.285714285714286,2.5714285714285716,4.285714285714286,3.142857142857143,3.857142857142857,GEO
QDA,3.9285714285714284,5.0,4.071428571428571,4.714285714285714,3.7142857142857144,2.642857142857143,3.9285714285714284,GEO
KNN,4.928571428571429,3.7142857142857144,2.642857142857143,3.642857142857143,4.428571428571429,4.428571428571429,4.214285714285714,GEO
DTREE,4.928571428571429,4.0,2.357142857142857,3.5,5.071428571428571,3.7857142857142856,4.357142857142857,GEO
GNB,3.9285714285714284,3.7142857142857144,3.5714285714285716,3.142857142857143,4.071428571428571,4.285714285714286,5.285714285714286,GEO
MLP,6.5,3.0714285714285716,2.7857142857142856,3.7857142857142856,2.7857142857142856,3.0714285714285716,6.0,GEO
avarage,5.078571428571428,3.75,3.4285714285714284,3.614285714285714,4.2785714285714285,3.7642857142857147,4.085714285714285,GEO
std,1.2528651969841207,0.5911766199016733,0.6826319612776881,0.6228818984449868,0.7114626752838096,0.9016550667580319,0.9809986119480449,GEO
