ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.21,2.5,4.86,5.0,3.79,3.71,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.36,3.5,3.93,3.29,5.5,5.07,4.36,F1
DTREE,4.57,4.0,2.36,2.71,5.64,3.93,4.79,F1
RF,4.21,4.29,3.14,2.21,4.29,4.64,5.21,F1
SGD,4.71,3.43,3.5,3.14,4.43,3.5,5.29,F1
KNN,3.36,4.0,1.93,3.93,4.57,3.93,6.29,F1
MLP,6.14,3.07,2.5,3.07,3.43,3.36,6.43,F1
avarage,4.42,3.65,2.88,3.4,4.64,3.97,5.03,F1
std,1.15,0.42,0.67,0.83,0.72,0.59,0.98,F1
