ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.64,3.43,2.71,PRE
SVM,5.86,3.5,3.86,4.0,4.14,3.36,3.29,PRE
MLP,6.43,3.36,3.5,3.36,3.21,3.79,4.36,PRE
RF,4.86,4.07,3.71,2.29,4.43,4.21,4.43,PRE
ABC,2.57,3.43,3.86,3.29,4.79,5.29,4.79,PRE
SGD,5.57,3.71,4.0,2.36,3.71,3.64,5.0,PRE
KNN,3.79,4.14,2.43,3.71,4.21,4.36,5.36,PRE
DTREE,4.64,3.43,2.36,2.86,4.86,3.71,6.14,PRE
avarage,4.94,3.58,3.4,3.35,4.25,3.97,4.51,PRE
std,1.27,0.38,0.65,0.88,0.56,0.63,1.1,PRE
