ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.79,3.43,2.57,PRE
SVM,5.79,3.36,3.79,4.0,4.14,3.29,3.64,PRE
RF,4.86,4.14,3.64,2.29,4.21,4.07,4.79,PRE
KNN,3.79,4.21,2.57,3.86,4.29,4.5,4.79,PRE
ABC,2.57,3.29,3.71,3.29,5.0,5.36,4.79,PRE
DTREE,4.79,3.71,2.5,3.0,5.07,3.86,5.07,PRE
MLP,6.36,3.14,3.36,3.29,3.14,3.64,5.07,PRE
SGD,5.43,3.71,3.93,2.36,3.86,3.5,5.21,PRE
avarage,4.92,3.57,3.38,3.38,4.31,3.96,4.49,PRE
std,1.23,0.45,0.55,0.88,0.64,0.69,0.92,PRE
