ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.571428571428571,2.7142857142857144,2.9285714285714284,4.571428571428571,4.5,3.2142857142857144,3.5,IBA
ABC,3.142857142857143,3.142857142857143,4.142857142857143,3.0,5.285714285714286,5.571428571428571,3.7142857142857144,IBA
QDA,4.071428571428571,4.928571428571429,3.9285714285714284,4.714285714285714,3.9285714285714284,2.5714285714285716,3.857142857142857,IBA
DTREE,4.571428571428571,4.357142857142857,2.5714285714285716,3.642857142857143,5.071428571428571,3.857142857142857,3.9285714285714284,IBA
KNN,5.071428571428571,4.214285714285714,2.4285714285714284,3.0714285714285716,4.357142857142857,4.071428571428571,4.785714285714286,IBA
SVM,6.571428571428571,3.357142857142857,3.5714285714285716,3.0714285714285716,4.285714285714286,2.2142857142857144,4.928571428571429,IBA
RF,5.142857142857143,3.9285714285714284,3.0,3.2142857142857144,3.5,4.214285714285714,5.0,IBA
SGD,5.642857142857143,3.7142857142857144,4.0,2.4285714285714284,3.857142857142857,3.0,5.357142857142857,IBA
GNB,3.9285714285714284,3.5714285714285716,3.4285714285714284,3.0714285714285716,4.142857142857143,4.357142857142857,5.5,IBA
MLP,6.642857142857143,3.2857142857142856,2.7857142857142856,3.4285714285714284,2.7857142857142856,2.9285714285714284,6.142857142857143,IBA
avarage,5.135714285714285,3.7214285714285715,3.2785714285714285,3.4214285714285717,4.171428571428571,3.6,4.671428571428572,IBA
std,1.2263407212621829,0.6533100787198343,0.6203740368344176,0.7162275193054444,0.7254680247090725,1.003508584147664,0.8826881227225531,IBA
