ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,2.79,3.07,4.64,4.5,3.21,3.93,PRE
RF,4.93,4.14,3.64,2.29,4.36,4.07,4.57,PRE
SVM,5.93,3.21,3.57,3.71,3.86,3.14,4.57,PRE
ABC,2.57,3.29,3.64,3.29,5.0,5.36,4.86,PRE
KNN,3.5,4.14,2.43,3.86,4.21,4.43,5.43,PRE
SGD,5.43,3.71,4.14,2.21,3.71,3.36,5.43,PRE
MLP,6.14,3.14,3.29,3.14,3.14,3.5,5.64,PRE
DTREE,4.71,3.43,2.36,2.86,4.86,3.86,5.93,PRE
avarage,4.88,3.48,3.27,3.25,4.21,3.87,5.04,PRE
std,1.27,0.48,0.62,0.82,0.62,0.75,0.67,PRE
