ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.21,3.36,3.36,4.64,4.07,4.0,3.36,F1
SVM,5.21,3.07,2.93,4.79,3.57,4.0,4.43,F1
ABC,2.0,3.93,4.64,4.21,5.21,3.5,4.5,F1
SGD,4.64,3.43,2.29,3.79,4.43,4.21,5.21,F1
KNN,3.29,4.29,3.57,3.21,4.71,3.64,5.29,F1
DTREE,3.71,4.21,3.21,2.36,5.14,4.0,5.36,F1
RF,5.07,3.43,2.29,3.86,3.43,3.71,6.21,F1
MLP,5.86,2.5,2.79,2.57,3.64,4.14,6.5,F1
avarage,4.38,3.53,3.13,3.68,4.28,3.9,5.11,F1
std,1.28,0.6,0.77,0.9,0.71,0.25,1.01,F1
