ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.36,4.29,4.79,3.21,2.79,SPE
ABC,3.93,2.64,4.29,3.79,4.21,5.71,3.43,SPE
SVM,6.14,3.64,3.79,3.43,4.14,2.86,4.0,SPE
SGD,6.5,4.07,4.29,3.0,3.5,2.64,4.0,SPE
KNN,5.64,3.0,2.71,3.43,3.86,4.86,4.5,SPE
MLP,6.86,3.29,3.93,2.86,2.71,3.64,4.71,SPE
DTREE,4.14,4.93,3.07,4.07,3.71,3.21,4.86,SPE
RF,5.43,3.93,3.93,3.71,2.93,3.14,4.93,SPE
avarage,5.65,3.56,3.67,3.57,3.73,3.66,4.15,SPE
std,1.11,0.74,0.57,0.49,0.68,1.07,0.75,SPE
