ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.93,4.0,4.07,3.93,4.07,3.07,PRE
SVM,5.86,2.93,3.64,4.14,3.57,3.93,3.93,PRE
ABC,2.21,3.29,5.5,4.36,4.21,4.29,4.14,PRE
RF,5.0,3.5,2.79,4.07,3.5,3.79,5.36,PRE
MLP,6.64,2.86,2.93,2.79,3.57,3.86,5.36,PRE
KNN,3.64,3.93,3.93,2.79,4.71,3.36,5.64,PRE
DTREE,3.86,4.14,2.86,2.36,5.14,3.79,5.86,PRE
SGD,6.29,3.29,3.14,3.14,3.14,3.14,5.86,PRE
avarage,4.93,3.36,3.6,3.46,3.97,3.78,4.9,PRE
std,1.55,0.48,0.91,0.78,0.68,0.37,1.05,PRE
