ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.571428571428571,2.857142857142857,3.2142857142857144,4.142857142857143,4.642857142857143,3.0714285714285716,3.5,SPE
SVM,6.214285714285714,3.7142857142857144,3.857142857142857,3.5,4.214285714285714,2.9285714285714284,3.5714285714285716,SPE
ABC,3.7142857142857144,2.5714285714285716,4.214285714285714,3.5,4.285714285714286,5.642857142857143,4.071428571428571,SPE
MLP,6.857142857142857,3.2857142857142856,3.9285714285714284,2.857142857142857,2.7142857142857144,3.642857142857143,4.714285714285714,SPE
RF,5.357142857142857,3.9285714285714284,3.857142857142857,3.7857142857142856,3.0714285714285716,3.142857142857143,4.857142857142857,SPE
QDA,3.7857142857142856,4.428571428571429,3.5714285714285716,3.9285714285714284,4.0,3.4285714285714284,4.857142857142857,SPE
SGD,6.357142857142857,4.071428571428571,4.142857142857143,2.857142857142857,3.357142857142857,2.357142857142857,4.857142857142857,SPE
KNN,5.571428571428571,2.7857142857142856,2.7142857142857144,3.357142857142857,3.9285714285714284,4.714285714285714,4.928571428571429,SPE
DTREE,4.214285714285714,4.928571428571429,3.0,3.9285714285714284,3.642857142857143,3.142857142857143,5.142857142857143,SPE
GNB,4.214285714285714,2.9285714285714284,3.357142857142857,3.357142857142857,2.7142857142857144,5.285714285714286,6.142857142857143,SPE
avarage,5.285714285714286,3.55,3.5857142857142863,3.5214285714285714,3.657142857142857,3.7357142857142853,4.664285714285713,SPE
std,1.2126506264996995,0.7882714520304335,0.501471756834315,0.43779751788545657,0.6732666498939409,1.095263974849522,0.781772217754964,SPE
