ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.71,2.93,4.71,4.86,3.29,2.93,IBA
SVM,6.5,3.64,4.0,3.36,4.57,2.64,3.29,IBA
KNN,5.0,4.21,2.57,3.21,4.57,4.21,4.21,IBA
SGD,5.86,3.71,4.29,2.57,4.0,3.29,4.29,IBA
ABC,2.71,3.0,3.86,3.0,5.0,5.43,5.0,IBA
RF,5.0,4.14,2.93,3.14,3.29,4.07,5.43,IBA
MLP,6.64,3.43,2.93,3.57,2.93,3.0,5.5,IBA
DTREE,4.29,3.79,2.36,3.29,4.86,3.57,5.86,IBA
avarage,5.32,3.58,3.23,3.36,4.26,3.69,4.56,IBA
std,1.37,0.52,0.71,0.62,0.78,0.87,1.07,IBA
