ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.71,2.93,4.57,4.5,3.21,3.43,IBA
ABC,3.0,3.0,3.86,3.14,5.29,5.64,4.07,IBA
RF,5.36,4.21,3.07,3.29,3.43,4.07,4.57,IBA
SGD,5.57,3.86,4.14,2.57,4.0,3.29,4.57,IBA
DTREE,4.5,4.0,2.5,3.57,4.86,3.71,4.86,IBA
SVM,6.5,3.36,3.57,3.07,4.36,2.21,4.93,IBA
MLP,6.64,3.29,2.79,3.43,2.79,2.93,6.14,IBA
KNN,4.79,3.93,2.14,2.79,4.21,3.93,6.21,IBA
avarage,5.38,3.54,3.12,3.3,4.18,3.62,4.85,IBA
std,1.27,0.53,0.68,0.61,0.79,1.01,0.95,IBA
