ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.93,3.14,4.5,4.79,3.14,2.86,GEO
ABC,3.0,3.43,4.0,3.36,5.14,5.57,3.5,GEO
SVM,6.14,3.57,3.79,3.43,4.5,2.93,3.64,GEO
SGD,6.14,3.86,4.0,2.86,4.29,3.21,3.64,GEO
RF,4.71,4.0,3.14,3.36,3.71,4.29,4.79,GEO
KNN,4.86,3.5,2.29,3.43,4.07,4.29,5.57,GEO
DTREE,4.5,4.0,2.21,3.29,4.57,3.71,5.71,GEO
MLP,6.57,3.07,2.64,3.64,2.79,3.14,6.14,GEO
avarage,5.32,3.54,3.15,3.48,4.23,3.79,4.48,GEO
std,1.27,0.4,0.73,0.47,0.73,0.89,1.23,GEO
