ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.86,3.07,4.71,4.93,3.36,2.57,IBA
SVM,6.5,3.64,4.0,3.36,4.57,2.64,3.29,IBA
ABC,2.86,3.14,4.14,3.0,5.29,5.43,4.14,IBA
SGD,5.71,3.71,4.29,2.57,3.86,3.29,4.57,IBA
DTREE,4.43,3.93,2.43,3.71,5.0,3.79,4.71,IBA
KNN,4.79,4.21,2.36,3.07,4.36,4.14,5.07,IBA
RF,5.14,3.93,3.0,3.21,3.29,4.14,5.29,IBA
MLP,6.64,3.43,3.0,3.71,2.93,3.0,5.29,IBA
avarage,5.32,3.61,3.29,3.42,4.28,3.72,4.37,IBA
std,1.3,0.45,0.76,0.65,0.85,0.87,0.98,IBA
