ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.93,3.14,4.64,5.07,3.29,2.36,GEO
SVM,6.21,3.71,3.93,3.57,4.57,3.0,3.0,GEO
ABC,2.79,3.57,4.21,3.57,5.07,5.57,3.21,GEO
DTREE,4.79,4.14,2.5,3.71,4.86,4.0,4.0,GEO
RF,4.93,4.21,3.21,3.43,3.57,4.29,4.36,GEO
KNN,4.93,3.64,2.5,3.64,4.36,4.5,4.43,GEO
SGD,5.86,3.43,4.0,2.43,4.0,3.14,5.14,GEO
MLP,6.5,3.07,2.79,3.79,2.93,3.29,5.64,GEO
avarage,5.32,3.59,3.29,3.6,4.3,3.88,4.02,GEO
std,1.26,0.45,0.69,0.6,0.76,0.88,1.11,GEO
