ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.857142857142857,3.0714285714285716,4.714285714285714,4.928571428571429,3.357142857142857,2.5714285714285716,IBA
SVM,6.5,3.642857142857143,4.0,3.357142857142857,4.571428571428571,2.642857142857143,3.2857142857142856,IBA
DTREE,4.714285714285714,4.214285714285714,2.642857142857143,3.7142857142857144,5.142857142857143,4.0,3.5714285714285716,IBA
KNN,5.0,4.214285714285714,2.4285714285714284,3.2142857142857144,4.5,4.214285714285714,4.428571428571429,IBA
SGD,5.714285714285714,3.7142857142857144,4.285714285714286,2.5714285714285716,3.857142857142857,3.2857142857142856,4.571428571428571,IBA
QDA,3.7857142857142856,4.642857142857143,3.7857142857142856,4.714285714285714,4.0,2.4285714285714284,4.642857142857143,IBA
ABC,2.7857142857142856,3.0,3.857142857142857,3.142857142857143,5.0,5.428571428571429,4.785714285714286,IBA
RF,5.071428571428571,4.071428571428571,2.9285714285714284,3.4285714285714284,3.4285714285714284,4.214285714285714,4.857142857142857,IBA
GNB,3.9285714285714284,3.7142857142857144,3.5714285714285716,3.0,4.285714285714286,4.214285714285714,5.285714285714286,IBA
MLP,6.642857142857143,3.4285714285714284,2.9285714285714284,3.5714285714285716,2.9285714285714284,3.2142857142857144,5.285714285714286,IBA
avarage,5.064285714285714,3.75,3.35,3.542857142857143,4.264285714285713,3.7,4.328571428571428,IBA
std,1.3029923697574974,0.5586365812690509,0.6303456202013539,0.6935073041809877,0.7167022614163252,0.890106875286955,0.896705990084298,IBA
