ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.93,3.14,4.64,4.79,3.14,2.71,GEO
RF,5.07,4.36,3.36,3.57,3.86,4.43,3.36,GEO
SGD,6.14,3.5,4.29,2.57,4.29,3.29,3.93,GEO
DTREE,4.93,4.07,2.5,3.5,4.86,3.86,4.29,GEO
ABC,2.79,3.29,4.0,3.29,4.93,5.43,4.29,GEO
SVM,6.14,3.43,3.57,3.21,4.36,2.79,4.5,GEO
KNN,4.93,3.64,2.43,3.57,4.14,4.29,5.0,GEO
MLP,6.64,3.07,2.64,3.64,2.79,3.14,6.07,GEO
avarage,5.41,3.54,3.24,3.5,4.25,3.79,4.27,GEO
std,1.29,0.48,0.69,0.58,0.7,0.88,1.01,GEO
